Title:,"Time Series, Area-Averaged of 2-meter specific humidity monthly 0.5 x 0.625 deg. [MERRA-2 (monthly)"
1992-08-01 00:00:00,0.0180508662
1992-09-01 00:00:00,0.0180279408
1992-10-01 00:00:00,0.016552601
1992-11-01 00:00:00,0.0151962778
1992-12-01 00:00:00,0.0146214748
1993-01-01 00:00:00,0.0140581122
1993-02-01 00:00:00,0.0136131253
1993-03-01 00:00:00,0.0137113081
1993-04-01 00:00:00,0.015190036
1993-05-01 00:00:00,0.0172381755
1993-06-01 00:00:00,0.018746078
1993-07-01 00:00:00,0.0181357637
1993-08-01 00:00:00,0.0181769636
1993-09-01 00:00:00,0.0186451189
1993-10-01 00:00:00,0.0165626388
1993-11-01 00:00:00,0.0151155451
1993-12-01 00:00:00,0.0135940621
1994-01-01 00:00:00,0.0127999065
1994-02-01 00:00:00,0.013401323
1994-03-01 00:00:00,0.0135832289
1994-04-01 00:00:00,0.0155178737
1994-05-01 00:00:00,0.0174882282
1994-06-01 00:00:00,0.0181175638
1994-07-01 00:00:00,0.0177214798
1994-08-01 00:00:00,0.018409133
1994-09-01 00:00:00,0.0178135149
1994-10-01 00:00:00,0.0175531153
1994-11-01 00:00:00,0.0160655603
1994-12-01 00:00:00,0.0147092519
1995-01-01 00:00:00,0.0134553593
1995-02-01 00:00:00,0.0136499535
1995-03-01 00:00:00,0.014440516
1995-04-01 00:00:00,0.016036747
1995-05-01 00:00:00,0.0178408436
1995-06-01 00:00:00,0.0182853397
1995-07-01 00:00:00,0.0184774194
1995-08-01 00:00:00,0.0191458128
1995-09-01 00:00:00,0.0184679925
1995-10-01 00:00:00,0.0165526383
1995-11-01 00:00:00,0.0155538376
1995-12-01 00:00:00,0.0141354315
1996-01-01 00:00:00,0.0115738716
1996-02-01 00:00:00,0.0128853284
1996-03-01 00:00:00,0.0126853501
1996-04-01 00:00:00,0.0146906907
1996-05-01 00:00:00,0.0173963383
1996-06-01 00:00:00,0.0186560955
1996-07-01 00:00:00,0.018235283
1996-08-01 00:00:00,0.0184099749
1996-09-01 00:00:00,0.0188764762
1996-10-01 00:00:00,0.0170428772
1996-11-01 00:00:00,0.0148866223
1996-12-01 00:00:00,0.0142095275
1997-01-01 00:00:00,0.0132120494
1997-02-01 00:00:00,0.0136456732
1997-03-01 00:00:00,0.0153081957
1997-04-01 00:00:00,0.0156849753
1997-05-01 00:00:00,0.0173678529
1997-06-01 00:00:00,0.0184164364
1997-07-01 00:00:00,0.0186192747
1997-08-01 00:00:00,0.018388994
1997-09-01 00:00:00,0.0186877567
1997-10-01 00:00:00,0.017017493
1997-11-01 00:00:00,0.0164111294
1997-12-01 00:00:00,0.0132931639
1998-01-01 00:00:00,0.0139955869
1998-02-01 00:00:00,0.0129016219
1998-03-01 00:00:00,0.0134817977
1998-04-01 00:00:00,0.0148565844
1998-05-01 00:00:00,0.0164627675
1998-06-01 00:00:00,0.0188983846
1998-07-01 00:00:00,0.0187073983
1998-08-01 00:00:00,0.0191778913
1998-09-01 00:00:00,0.0200058781
1998-10-01 00:00:00,0.0179025307
1998-11-01 00:00:00,0.0165412314
1998-12-01 00:00:00,0.0139232529
1999-01-01 00:00:00,0.0127667338
1999-02-01 00:00:00,0.013841426
1999-03-01 00:00:00,0.0144732678
1999-04-01 00:00:00,0.0159446448
1999-05-01 00:00:00,0.0171799511
1999-06-01 00:00:00,0.0181858968
1999-07-01 00:00:00,0.0182698686
1999-08-01 00:00:00,0.0184656903
1999-09-01 00:00:00,0.0183584243
1999-10-01 00:00:00,0.0162996631
1999-11-01 00:00:00,0.0137832994
1999-12-01 00:00:00,0.0130335493
2000-01-01 00:00:00,0.013250133
2000-02-01 00:00:00,0.0136268493
2000-03-01 00:00:00,0.0157200061
2000-04-01 00:00:00,0.015574486
2000-05-01 00:00:00,0.0182776935
2000-06-01 00:00:00,0.0184269119
2000-07-01 00:00:00,0.0174819194
2000-08-01 00:00:00,0.0182188544
2000-09-01 00:00:00,0.0183588546
2000-10-01 00:00:00,0.0162121654
2000-11-01 00:00:00,0.0156488027
2000-12-01 00:00:00,0.0131100761
2001-01-01 00:00:00,0.0126987202
2001-02-01 00:00:00,0.0138553577
2001-03-01 00:00:00,0.0141833229
2001-04-01 00:00:00,0.0159142241
2001-05-01 00:00:00,0.0170769654
2001-06-01 00:00:00,0.0184108838
2001-07-01 00:00:00,0.0183173548
2001-08-01 00:00:00,0.0187108628
2001-09-01 00:00:00,0.0186167154
2001-10-01 00:00:00,0.016940698
2001-11-01 00:00:00,0.0150729604
2001-12-01 00:00:00,0.013967555
2002-01-01 00:00:00,0.0127049601
2002-02-01 00:00:00,0.0121368002
2002-03-01 00:00:00,0.0137220183
2002-04-01 00:00:00,0.0158840306
2002-05-01 00:00:00,0.016442759
2002-06-01 00:00:00,0.0188494008
2002-07-01 00:00:00,0.0186045729
2002-08-01 00:00:00,0.018223552
2002-09-01 00:00:00,0.0187499486
2002-10-01 00:00:00,0.0183349419
2002-11-01 00:00:00,0.0148307644
2002-12-01 00:00:00,0.0134306932
2003-01-01 00:00:00,0.0121756885
2003-02-01 00:00:00,0.0138616301
2003-03-01 00:00:00,0.0145923877
2003-04-01 00:00:00,0.0155866519
2003-05-01 00:00:00,0.0176845547
2003-06-01 00:00:00,0.0193519238
2003-07-01 00:00:00,0.0184169821
2003-08-01 00:00:00,0.0186056066
2003-09-01 00:00:00,0.0192336086
2003-10-01 00:00:00,0.018097207
2003-11-01 00:00:00,0.0153086698
2003-12-01 00:00:00,0.0123157063
2004-01-01 00:00:00,0.0133035099
2004-02-01 00:00:00,0.0128900232
2004-03-01 00:00:00,0.014999033
2004-04-01 00:00:00,0.0158531219
2004-05-01 00:00:00,0.0172251407
2004-06-01 00:00:00,0.0190337449
2004-07-01 00:00:00,0.01832412
2004-08-01 00:00:00,0.0186195839
2004-09-01 00:00:00,0.0186641812
2004-10-01 00:00:00,0.0183751825
2004-11-01 00:00:00,0.0149696125
2004-12-01 00:00:00,0.0129274856
2005-01-01 00:00:00,0.0130437221
2005-02-01 00:00:00,0.0136025017
2005-03-01 00:00:00,0.014210511
2005-04-01 00:00:00,0.0146524841
2005-05-01 00:00:00,0.0174946543
2005-06-01 00:00:00,0.0190252755
2005-07-01 00:00:00,0.0191895757
2005-08-01 00:00:00,0.0190942939
2005-09-01 00:00:00,0.0188326724
2005-10-01 00:00:00,0.0175355747
2005-11-01 00:00:00,0.0147026293
2005-12-01 00:00:00,0.0140940594
2006-01-01 00:00:00,0.0133519815
2006-02-01 00:00:00,0.013048308
2006-03-01 00:00:00,0.0144558772
2006-04-01 00:00:00,0.015632838
2006-05-01 00:00:00,0.0173742063
2006-06-01 00:00:00,0.0175769329
2006-07-01 00:00:00,0.0186770689
2006-08-01 00:00:00,0.0187504441
2006-09-01 00:00:00,0.0189577825
2006-10-01 00:00:00,0.0181194879
2006-11-01 00:00:00,0.0151471104
2006-12-01 00:00:00,0.0139085911
2007-01-01 00:00:00,0.0132306544
2007-02-01 00:00:00,0.0137763629
2007-03-01 00:00:00,0.0144165559
2007-04-01 00:00:00,0.0155661935
2007-05-01 00:00:00,0.0165791921
2007-06-01 00:00:00,0.0180548672
2007-07-01 00:00:00,0.0186090879
2007-08-01 00:00:00,0.0186283924
2007-09-01 00:00:00,0.0183251873
2007-10-01 00:00:00,0.0162191633
2007-11-01 00:00:00,0.0149360476
2007-12-01 00:00:00,0.0146450093
2008-01-01 00:00:00,0.0135315694
2008-02-01 00:00:00,0.0140786516
2008-03-01 00:00:00,0.0135512892
2008-04-01 00:00:00,0.0157236941
2008-05-01 00:00:00,0.0175305232
2008-06-01 00:00:00,0.0184650961
2008-07-01 00:00:00,0.0185507536
2008-08-01 00:00:00,0.0191074703
2008-09-01 00:00:00,0.0185623802
2008-10-01 00:00:00,0.0165398903
2008-11-01 00:00:00,0.0143248364
2008-12-01 00:00:00,0.0137215424
2009-01-01 00:00:00,0.0132330069
2009-02-01 00:00:00,0.0135984048
2009-03-01 00:00:00,0.0135261193
2009-04-01 00:00:00,0.0154072121
2009-05-01 00:00:00,0.0173557904
2009-06-01 00:00:00,0.0186350215
2009-07-01 00:00:00,0.0187811106
2009-08-01 00:00:00,0.0186347663
2009-09-01 00:00:00,0.019469684
2009-10-01 00:00:00,0.0184818134
2009-11-01 00:00:00,0.0146907028
2009-12-01 00:00:00,0.0141830808
2010-01-01 00:00:00,0.0119478256
2010-02-01 00:00:00,0.0123552373
2010-03-01 00:00:00,0.0124659566
2010-04-01 00:00:00,0.0156333856
2010-05-01 00:00:00,0.017259622
2010-06-01 00:00:00,0.018674301
2010-07-01 00:00:00,0.0195176005
2010-08-01 00:00:00,0.0193734113
2010-09-01 00:00:00,0.0192177501
2010-10-01 00:00:00,0.0153014623
2010-11-01 00:00:00,0.0143222278
2010-12-01 00:00:00,0.012095727
2011-01-01 00:00:00,0.0131145297
2011-02-01 00:00:00,0.0129535524
2011-03-01 00:00:00,0.0139668519
2011-04-01 00:00:00,0.0165294185
2011-05-01 00:00:00,0.0174914319
2011-06-01 00:00:00,0.0179176033
2011-07-01 00:00:00,0.018830372
2011-08-01 00:00:00,0.0190960541
2011-09-01 00:00:00,0.0182531103
2011-10-01 00:00:00,0.0157612544
2011-11-01 00:00:00,0.0148493955
2011-12-01 00:00:00,0.0135396644
2012-01-01 00:00:00,0.0136747425
2012-02-01 00:00:00,0.013963433
2012-03-01 00:00:00,0.0148778977
2012-04-01 00:00:00,0.0152749643
2012-05-01 00:00:00,0.0174104981
2012-06-01 00:00:00,0.0188550074
2012-07-01 00:00:00,0.0185273346
2012-08-01 00:00:00,0.0190602615
2012-09-01 00:00:00,0.018689692
2012-10-01 00:00:00,0.0171427745
2012-11-01 00:00:00,0.0144976228
2012-12-01 00:00:00,0.0144274635
2013-01-01 00:00:00,0.0132174483
2013-02-01 00:00:00,0.0142033594
2013-03-01 00:00:00,0.0127950646
2013-04-01 00:00:00,0.0155419642
2013-05-01 00:00:00,0.0171529818
2013-06-01 00:00:00,0.0187224895
2013-07-01 00:00:00,0.0185243692
2013-08-01 00:00:00,0.0185346138
2013-09-01 00:00:00,0.0190820508
2013-10-01 00:00:00,0.0177398566
2013-11-01 00:00:00,0.0151063455
2013-12-01 00:00:00,0.0137363309
2014-01-01 00:00:00,0.0115616294
2014-02-01 00:00:00,0.0139125241
2014-03-01 00:00:00,0.0149061829
2014-04-01 00:00:00,0.0153783606
2014-05-01 00:00:00,0.0168250483
2014-06-01 00:00:00,0.01905852
2014-07-01 00:00:00,0.0183637328
2014-08-01 00:00:00,0.0185294207
2014-09-01 00:00:00,0.0191208478
2014-10-01 00:00:00,0.0176433083
2014-11-01 00:00:00,0.0142201586
2014-12-01 00:00:00,0.0138576534
2015-01-01 00:00:00,0.0123855211
2015-02-01 00:00:00,0.0126521699
2015-03-01 00:00:00,0.0144223683
2015-04-01 00:00:00,0.0177786946
2015-05-01 00:00:00,0.0179080963
2015-06-01 00:00:00,0.0182530768
2015-07-01 00:00:00,0.0185891092
2015-08-01 00:00:00,0.0189066753
2015-09-01 00:00:00,0.0190509912
2015-10-01 00:00:00,0.0179492366
2015-11-01 00:00:00,0.0172994882
2015-12-01 00:00:00,0.0155770658
2016-01-01 00:00:00,0.0122936005
2016-02-01 00:00:00,0.0121670952
2016-03-01 00:00:00,0.0153223537
2016-04-01 00:00:00,0.0162022375
2016-05-01 00:00:00,0.0182399824
2016-06-01 00:00:00,0.0186126959
2016-07-01 00:00:00,0.01891133
2016-08-01 00:00:00,0.0193781145
2016-09-01 00:00:00,0.0187537316
2016-10-01 00:00:00,0.0177512392
2016-11-01 00:00:00,0.0157672651
2016-12-01 00:00:00,0.0154931117
2017-01-01 00:00:00,0.0136347292
2017-02-01 00:00:00,0.0146154491
2017-03-01 00:00:00,0.0149244759
2017-04-01 00:00:00,0.0157593228
2017-05-01 00:00:00,0.0179992188
2017-06-01 00:00:00,0.0188676883
2017-07-01 00:00:00,0.018734552
2017-08-01 00:00:00,0.0191735663
2017-09-01 00:00:00,0.0193028878
2017-10-01 00:00:00,0.0175459981
2017-11-01 00:00:00,0.0147770327
2017-12-01 00:00:00,0.0135798603
2018-01-01 00:00:00,0.0118593248
2018-02-01 00:00:00,0.0149812922
2018-03-01 00:00:00,0.0157473218
2018-04-01 00:00:00,0.0162083209
2018-05-01 00:00:00,0.0174878985
2018-06-01 00:00:00,0.0188590735
2018-07-01 00:00:00,0.0181820504
2018-08-01 00:00:00,0.0184499491
2018-09-01 00:00:00,0.0190657005
2018-10-01 00:00:00,0.0182046872
2018-11-01 00:00:00,0.0155037455
2018-12-01 00:00:00,0.0139785651
2019-01-01 00:00:00,0.0130414795
2019-02-01 00:00:00,0.0146885393
2019-03-01 00:00:00,0.0142504498
2019-04-01 00:00:00,0.0144365206
2019-05-01 00:00:00,0.0184591059
2019-06-01 00:00:00,0.0198203642
2019-07-01 00:00:00,0.0186871197
2019-08-01 00:00:00,0.0193869714
2019-09-01 00:00:00,0.0190567374
2019-10-01 00:00:00,0.0186253153
2019-11-01 00:00:00,0.0157737341
2019-12-01 00:00:00,0.013969427
2020-01-01 00:00:00,0.0141868955
2020-02-01 00:00:00,0.0142497206
2020-03-01 00:00:00,0.0151762217
2020-04-01 00:00:00,0.0180842802
2020-05-01 00:00:00,0.0187132582
2020-06-01 00:00:00,0.0192052517
2020-07-01 00:00:00,0.0195499565
2020-08-01 00:00:00,0.0193685368
2020-09-01 00:00:00,0.0189125091
2020-10-01 00:00:00,0.0169899669
2020-11-01 00:00:00,0.0159094501
2020-12-01 00:00:00,0.013418355
2021-01-01 00:00:00,0.0141926166
2021-02-01 00:00:00,0.0140319392
2021-03-01 00:00:00,0.0145049803
2021-04-01 00:00:00,0.016405277
2021-05-01 00:00:00,0.0184299555
2021-06-01 00:00:00,0.0192889087
2021-07-01 00:00:00,0.0191168934
2021-08-01 00:00:00,0.0192970615
2021-09-01 00:00:00,0.0193963554
2021-10-01 00:00:00,0.0184952859
2021-11-01 00:00:00,0.0149095971
2021-12-01 00:00:00,0.0152770756
2022-01-01 00:00:00,0.0133238342
2022-02-01 00:00:00,0.0129230171
2022-03-01 00:00:00,0.013654626
2022-04-01 00:00:00,0.016070988
2022-05-01 00:00:00,0.0179819837
2022-06-01 00:00:00,0.0183169059
2022-07-01 00:00:00,0.0188677292
2022-08-01 00:00:00,0.0190122109
2022-09-01 00:00:00,0.0187733378
2022-10-01 00:00:00,0.0171006322
2022-11-01 00:00:00,0.0165350512
2022-12-01 00:00:00,0.0145035787
2023-01-01 00:00:00,0.0145157631
2023-02-01 00:00:00,0.0138375638
2023-03-01 00:00:00,0.0157444347
2023-04-01 00:00:00,0.0171400197
2023-05-01 00:00:00,0.0180580895
2023-06-01 00:00:00,0.0198425408
2023-07-01 00:00:00,0.0197937693
2023-08-01 00:00:00,0.0200400762
2023-09-01 00:00:00,0.0196258482
2023-10-01 00:00:00,0.0190989375
2023-11-01 00:00:00,0.0155242579
2023-12-01 00:00:00,0.0143068191
2024-01-01 00:00:00,0.0143510327
2024-02-01 00:00:00,0.0134913409
2024-03-01 00:00:00,0.0160261467
2024-04-01 00:00:00,0.0162350126
2024-05-01 00:00:00,0.0191766582
2024-06-01 00:00:00,0.0199667979
2024-07-01 00:00:00,0.0200099889
2024-08-01 00:00:00,0.0196385738
2024-09-01 00:00:00,0.0204940308
2024-10-01 00:00:00,0.0177529454
2024-11-01 00:00:00,0.0169470534
2024-12-01 00:00:00,0.0149502307
