Title:,"Time Series, Area-Averaged of Surface wind speed monthly 0.5 x 0.625 deg. [MERRA-2 Reanalysis (monthly)"
1985-12-01 00:00:00,5.00882816
1986-01-01 00:00:00,5.4599185
1986-02-01 00:00:00,5.21252203
1986-03-01 00:00:00,5.07901478
1986-04-01 00:00:00,5.04925919
1986-05-01 00:00:00,4.71553707
1986-06-01 00:00:00,4.37406349
1986-07-01 00:00:00,4.31150007
1986-08-01 00:00:00,4.01968908
1986-09-01 00:00:00,4.67076206
1986-10-01 00:00:00,4.17011786
1986-11-01 00:00:00,5.02854776
1986-12-01 00:00:00,4.34713078
1987-01-01 00:00:00,5.88949394
1987-02-01 00:00:00,5.80193615
1987-03-01 00:00:00,5.81544161
1987-04-01 00:00:00,4.54747629
1987-05-01 00:00:00,4.6139431
1987-06-01 00:00:00,4.35083437
1987-07-01 00:00:00,4.32914495
1987-08-01 00:00:00,4.25370026
1987-09-01 00:00:00,4.0749073
1987-10-01 00:00:00,4.18522978
1987-11-01 00:00:00,4.9702673
1987-12-01 00:00:00,5.53988695
1988-01-01 00:00:00,6.2271347
1988-02-01 00:00:00,5.42577505
1988-03-01 00:00:00,4.99212027
1988-04-01 00:00:00,4.97373819
1988-05-01 00:00:00,5.35044813
1988-06-01 00:00:00,4.60358667
1988-07-01 00:00:00,3.74478364
1988-08-01 00:00:00,4.41926861
1988-09-01 00:00:00,4.25229216
1988-10-01 00:00:00,3.9424994
1988-11-01 00:00:00,5.35121536
1988-12-01 00:00:00,5.74208736
1989-01-01 00:00:00,5.86181545
1989-02-01 00:00:00,5.42934608
1989-03-01 00:00:00,5.30414915
1989-04-01 00:00:00,4.97844267
1989-05-01 00:00:00,5.01970863
1989-06-01 00:00:00,4.63540649
1989-07-01 00:00:00,4.12670231
1989-08-01 00:00:00,4.04874945
1989-09-01 00:00:00,4.34437466
1989-10-01 00:00:00,4.45990753
1989-11-01 00:00:00,4.82305908
1989-12-01 00:00:00,5.08080196
1990-01-01 00:00:00,5.5787611
1990-02-01 00:00:00,5.33654451
1990-03-01 00:00:00,4.7102809
1990-04-01 00:00:00,4.5630374
1990-05-01 00:00:00,5.17872334
1990-06-01 00:00:00,4.99371672
1990-07-01 00:00:00,4.21136951
1990-08-01 00:00:00,4.18253994
1990-09-01 00:00:00,4.20545006
1990-10-01 00:00:00,4.19699955
1990-11-01 00:00:00,5.62490845
1990-12-01 00:00:00,6.24742746
1991-01-01 00:00:00,4.56394672
1991-02-01 00:00:00,4.671556
1991-03-01 00:00:00,6.76721764
1991-04-01 00:00:00,5.20661974
1991-05-01 00:00:00,5.42148399
1991-06-01 00:00:00,4.20880651
1991-07-01 00:00:00,4.0404315
1991-08-01 00:00:00,4.14009094
1991-09-01 00:00:00,3.93793607
1991-10-01 00:00:00,4.5093298
1991-11-01 00:00:00,5.51135635
1991-12-01 00:00:00,5.00623703
1992-01-01 00:00:00,6.33103895
1992-02-01 00:00:00,5.59085417
1992-03-01 00:00:00,4.80457306
1992-04-01 00:00:00,4.19614887
1992-05-01 00:00:00,4.20195007
1992-06-01 00:00:00,4.86181402
1992-07-01 00:00:00,4.28709316
1992-08-01 00:00:00,4.03591776
1992-09-01 00:00:00,4.0640378
1992-10-01 00:00:00,4.06020784
1992-11-01 00:00:00,5.51503706
1992-12-01 00:00:00,5.59838629
1993-01-01 00:00:00,6.75834608
1993-02-01 00:00:00,5.57102251
1993-03-01 00:00:00,4.74157858
1993-04-01 00:00:00,4.66486931
1993-05-01 00:00:00,5.09349775
1993-06-01 00:00:00,4.43711662
1993-07-01 00:00:00,3.72340989
1993-08-01 00:00:00,4.15455818
1993-09-01 00:00:00,4.39973116
1993-10-01 00:00:00,4.26521492
1993-11-01 00:00:00,5.24925566
1993-12-01 00:00:00,5.46846771
1994-01-01 00:00:00,5.02366829
1994-02-01 00:00:00,5.92204952
1994-03-01 00:00:00,4.52898932
1994-04-01 00:00:00,4.97876692
1994-05-01 00:00:00,4.26201248
1994-06-01 00:00:00,3.90189695
1994-07-01 00:00:00,4.0675025
1994-08-01 00:00:00,4.04681015
1994-09-01 00:00:00,4.32535553
1994-10-01 00:00:00,4.60346842
1994-11-01 00:00:00,5.63155603
1994-12-01 00:00:00,4.80126047
1995-01-01 00:00:00,6.26761341
1995-02-01 00:00:00,4.51777744
1995-03-01 00:00:00,5.22348738
1995-04-01 00:00:00,5.84858465
1995-05-01 00:00:00,5.07807875
1995-06-01 00:00:00,4.53485012
1995-07-01 00:00:00,4.48988104
1995-08-01 00:00:00,4.66233349
1995-09-01 00:00:00,4.21524191
1995-10-01 00:00:00,3.76861596
1995-11-01 00:00:00,3.90873194
1995-12-01 00:00:00,4.44414711
1996-01-01 00:00:00,5.22894859
1996-02-01 00:00:00,5.12260675
1996-03-01 00:00:00,4.86006069
1996-04-01 00:00:00,5.11728191
1996-05-01 00:00:00,4.67566919
1996-06-01 00:00:00,4.05326605
1996-07-01 00:00:00,4.05474854
1996-08-01 00:00:00,4.13050079
1996-09-01 00:00:00,4.04228163
1996-10-01 00:00:00,4.6293478
1996-11-01 00:00:00,5.29351139
1996-12-01 00:00:00,5.790555
1997-01-01 00:00:00,5.32798243
1997-02-01 00:00:00,5.30061769
1997-03-01 00:00:00,4.4328227
1997-04-01 00:00:00,5.26065969
1997-05-01 00:00:00,3.79255676
1997-06-01 00:00:00,4.39728928
1997-07-01 00:00:00,3.79867697
1997-08-01 00:00:00,4.25572824
1997-09-01 00:00:00,4.11080933
1997-10-01 00:00:00,4.67643738
1997-11-01 00:00:00,4.42183018
1997-12-01 00:00:00,6.39343643
1998-01-01 00:00:00,4.45899773
1998-02-01 00:00:00,6.72449303
1998-03-01 00:00:00,5.20392609
1998-04-01 00:00:00,5.57287884
1998-05-01 00:00:00,5.15814209
1998-06-01 00:00:00,4.75286627
1998-07-01 00:00:00,3.98893237
1998-08-01 00:00:00,4.15038157
1998-09-01 00:00:00,4.11183167
1998-10-01 00:00:00,4.10415745
1998-11-01 00:00:00,4.55895233
1998-12-01 00:00:00,5.43540621
1999-01-01 00:00:00,4.69252729
1999-02-01 00:00:00,5.35315609
1999-03-01 00:00:00,4.88701725
1999-04-01 00:00:00,5.73501921
1999-05-01 00:00:00,4.41723061
1999-06-01 00:00:00,4.29110336
1999-07-01 00:00:00,4.2712059
1999-08-01 00:00:00,4.35397196
1999-09-01 00:00:00,4.44594431
1999-10-01 00:00:00,4.57030725
1999-11-01 00:00:00,4.3151865
1999-12-01 00:00:00,5.04040909
2000-01-01 00:00:00,4.86417389
2000-02-01 00:00:00,5.53858852
2000-03-01 00:00:00,4.70838451
2000-04-01 00:00:00,5.17224073
2000-05-01 00:00:00,4.61223936
2000-06-01 00:00:00,4.27719116
2000-07-01 00:00:00,4.55765676
2000-08-01 00:00:00,3.96777081
2000-09-01 00:00:00,4.37744856
2000-10-01 00:00:00,4.40419102
2000-11-01 00:00:00,4.51250315
2000-12-01 00:00:00,4.40447998
2001-01-01 00:00:00,4.65486956
2001-02-01 00:00:00,5.50983
2001-03-01 00:00:00,4.45060349
2001-04-01 00:00:00,5.27881384
2001-05-01 00:00:00,3.88665056
2001-06-01 00:00:00,4.07586718
2001-07-01 00:00:00,4.04419136
2001-08-01 00:00:00,3.97449899
2001-09-01 00:00:00,4.16637182
2001-10-01 00:00:00,3.73291397
2001-11-01 00:00:00,4.21957207
2001-12-01 00:00:00,5.19481182
2002-01-01 00:00:00,4.91855431
2002-02-01 00:00:00,4.78589201
2002-03-01 00:00:00,5.34745359
2002-04-01 00:00:00,4.779634
2002-05-01 00:00:00,4.51762962
2002-06-01 00:00:00,4.11253977
2002-07-01 00:00:00,3.77115321
2002-08-01 00:00:00,3.88595748
2002-09-01 00:00:00,4.0898881
2002-10-01 00:00:00,3.695925
2002-11-01 00:00:00,5.02256203
2002-12-01 00:00:00,4.64739275
2003-01-01 00:00:00,4.63380337
2003-02-01 00:00:00,5.40354395
2003-03-01 00:00:00,5.07264709
2003-04-01 00:00:00,5.65245008
2003-05-01 00:00:00,4.45270681
2003-06-01 00:00:00,4.07407999
2003-07-01 00:00:00,3.9497714
2003-08-01 00:00:00,4.16270304
2003-09-01 00:00:00,3.85968566
2003-10-01 00:00:00,3.9300375
2003-11-01 00:00:00,4.6674242
2003-12-01 00:00:00,5.11447954
2004-01-01 00:00:00,4.26798487
2004-02-01 00:00:00,5.14645481
2004-03-01 00:00:00,4.33879042
2004-04-01 00:00:00,4.5164628
2004-05-01 00:00:00,4.79309082
2004-06-01 00:00:00,3.80490351
2004-07-01 00:00:00,3.9434011
2004-08-01 00:00:00,3.52538252
2004-09-01 00:00:00,3.90363121
2004-10-01 00:00:00,4.58387613
2004-11-01 00:00:00,4.39279938
2004-12-01 00:00:00,5.54352188
2005-01-01 00:00:00,5.24481106
2005-02-01 00:00:00,5.35433626
2005-03-01 00:00:00,5.00985003
2005-04-01 00:00:00,5.12957144
2005-05-01 00:00:00,4.38555384
2005-06-01 00:00:00,4.47917891
2005-07-01 00:00:00,3.9516027
2005-08-01 00:00:00,3.55948544
2005-09-01 00:00:00,3.98431611
2005-10-01 00:00:00,4.05170727
2005-11-01 00:00:00,4.654181
2005-12-01 00:00:00,4.11429739
2006-01-01 00:00:00,5.38349676
2006-02-01 00:00:00,4.71166801
2006-03-01 00:00:00,5.25203466
2006-04-01 00:00:00,4.67211103
2006-05-01 00:00:00,3.98199677
2006-06-01 00:00:00,3.92703986
2006-07-01 00:00:00,3.8182466
2006-08-01 00:00:00,3.8890512
2006-09-01 00:00:00,4.05327082
2006-10-01 00:00:00,4.09150982
2006-11-01 00:00:00,4.60791731
2006-12-01 00:00:00,5.29506302
2007-01-01 00:00:00,5.21783495
2007-02-01 00:00:00,5.0039258
2007-03-01 00:00:00,4.68939877
2007-04-01 00:00:00,4.60116911
2007-05-01 00:00:00,4.3068347
2007-06-01 00:00:00,3.63901758
2007-07-01 00:00:00,3.56666446
2007-08-01 00:00:00,3.6826272
2007-09-01 00:00:00,4.5177145
2007-10-01 00:00:00,5.02401495
2007-11-01 00:00:00,3.86105728
2007-12-01 00:00:00,5.52728558
2008-01-01 00:00:00,6.11631203
2008-02-01 00:00:00,4.88548136
2008-03-01 00:00:00,4.54437065
2008-04-01 00:00:00,4.95523977
2008-05-01 00:00:00,4.59993315
2008-06-01 00:00:00,4.04627562
2008-07-01 00:00:00,3.51127768
2008-08-01 00:00:00,3.56611395
2008-09-01 00:00:00,4.12772512
2008-10-01 00:00:00,4.68102789
2008-11-01 00:00:00,4.79284096
2008-12-01 00:00:00,5.50776768
2009-01-01 00:00:00,4.97581482
2009-02-01 00:00:00,5.12836409
2009-03-01 00:00:00,4.25657368
2009-04-01 00:00:00,4.83704853
2009-05-01 00:00:00,3.74513054
2009-06-01 00:00:00,4.19689226
2009-07-01 00:00:00,3.97776937
2009-08-01 00:00:00,3.93629575
2009-09-01 00:00:00,3.86979342
2009-10-01 00:00:00,4.45472002
2009-11-01 00:00:00,4.25283527
2009-12-01 00:00:00,5.03097105
2010-01-01 00:00:00,5.18802834
2010-02-01 00:00:00,4.78024387
2010-03-01 00:00:00,5.08409643
2010-04-01 00:00:00,5.31780624
2010-05-01 00:00:00,4.85369158
2010-06-01 00:00:00,3.63995695
2010-07-01 00:00:00,3.99569416
2010-08-01 00:00:00,4.02172756
2010-09-01 00:00:00,4.21023798
2010-10-01 00:00:00,4.10250235
2010-11-01 00:00:00,5.35011816
2010-12-01 00:00:00,5.57709646
2011-01-01 00:00:00,4.75975275
2011-02-01 00:00:00,5.34778023
2011-03-01 00:00:00,5.05463982
2011-04-01 00:00:00,4.90468645
2011-05-01 00:00:00,5.26736259
2011-06-01 00:00:00,3.99604893
2011-07-01 00:00:00,3.85652637
2011-08-01 00:00:00,3.89677429
2011-09-01 00:00:00,3.70125628
2011-10-01 00:00:00,4.16264868
2011-11-01 00:00:00,5.03448772
2011-12-01 00:00:00,4.38911486
2012-01-01 00:00:00,4.80128336
2012-02-01 00:00:00,4.98090076
2012-03-01 00:00:00,5.29478502
2012-04-01 00:00:00,4.81231499
2012-05-01 00:00:00,4.30260563
2012-06-01 00:00:00,4.23950958
2012-07-01 00:00:00,3.8671
2012-08-01 00:00:00,3.5877459
2012-09-01 00:00:00,3.94117022
2012-10-01 00:00:00,4.35259819
2012-11-01 00:00:00,4.10707474
2012-12-01 00:00:00,4.72058105
2013-01-01 00:00:00,5.2633791
2013-02-01 00:00:00,4.82005358
2013-03-01 00:00:00,4.0028553
2013-04-01 00:00:00,4.93258858
2013-05-01 00:00:00,4.57768011
2013-06-01 00:00:00,4.01207304
2013-07-01 00:00:00,3.97601461
2013-08-01 00:00:00,3.85799432
2013-09-01 00:00:00,3.99849749
2013-10-01 00:00:00,4.19021416
2013-11-01 00:00:00,4.30014849
2013-12-01 00:00:00,4.95036888
2014-01-01 00:00:00,4.21208763
2014-02-01 00:00:00,4.41436672
2014-03-01 00:00:00,4.71586323
2014-04-01 00:00:00,5.10442829
2014-05-01 00:00:00,4.74083996
2014-06-01 00:00:00,3.800704
2014-07-01 00:00:00,3.98645878
2014-08-01 00:00:00,3.70861626
2014-09-01 00:00:00,4.04528522
2014-10-01 00:00:00,3.36684108
2014-11-01 00:00:00,4.88783121
2014-12-01 00:00:00,4.68020105
2015-01-01 00:00:00,4.18042612
2015-02-01 00:00:00,4.44631577
2015-03-01 00:00:00,4.33600569
2015-04-01 00:00:00,4.3848238
2015-05-01 00:00:00,4.43628883
2015-06-01 00:00:00,3.84559369
2015-07-01 00:00:00,3.80103064
2015-08-01 00:00:00,3.96788764
2015-09-01 00:00:00,3.73506355
2015-10-01 00:00:00,4.03620768
2015-11-01 00:00:00,5.20642233
2015-12-01 00:00:00,5.66016722
2016-01-01 00:00:00,4.9006691
2016-02-01 00:00:00,5.33217478
2016-03-01 00:00:00,4.95223999
2016-04-01 00:00:00,4.90957928
2016-05-01 00:00:00,4.29773998
2016-06-01 00:00:00,4.10733747
2016-07-01 00:00:00,3.84567976
2016-08-01 00:00:00,3.99557114
2016-09-01 00:00:00,4.0922575
2016-10-01 00:00:00,4.09693241
2016-11-01 00:00:00,5.09538889
2016-12-01 00:00:00,5.44403362
2017-01-01 00:00:00,5.46328878
2017-02-01 00:00:00,5.02163601
2017-03-01 00:00:00,4.76795912
2017-04-01 00:00:00,4.82268095
2017-05-01 00:00:00,4.65398645
2017-06-01 00:00:00,4.20961285
2017-07-01 00:00:00,3.47169447
2017-08-01 00:00:00,3.77330661
2017-09-01 00:00:00,4.32150888
2017-10-01 00:00:00,4.1646533
2017-11-01 00:00:00,4.1692934
2017-12-01 00:00:00,4.76142693
2018-01-01 00:00:00,5.12868357
2018-02-01 00:00:00,4.6439991
2018-03-01 00:00:00,4.44440556
2018-04-01 00:00:00,4.93013668
2018-05-01 00:00:00,4.6119113
2018-06-01 00:00:00,3.92824173
2018-07-01 00:00:00,3.67755938
2018-08-01 00:00:00,3.71222663
2018-09-01 00:00:00,3.80718136
2018-10-01 00:00:00,3.89475203
2018-11-01 00:00:00,4.58079767
2018-12-01 00:00:00,4.80640173
2019-01-01 00:00:00,5.17948484
2019-02-01 00:00:00,5.95303297
2019-03-01 00:00:00,4.90060568
2019-04-01 00:00:00,4.70444536
2019-05-01 00:00:00,4.8410759
2019-06-01 00:00:00,3.51102901
2019-07-01 00:00:00,3.86388469
2019-08-01 00:00:00,3.86628032
2019-09-01 00:00:00,3.99722743
2019-10-01 00:00:00,4.55842781
2019-11-01 00:00:00,4.46018362
2019-12-01 00:00:00,4.96247864
2020-01-01 00:00:00,4.39442062
2020-02-01 00:00:00,4.71563244
2020-03-01 00:00:00,4.82753134
2020-04-01 00:00:00,4.54553032
2020-05-01 00:00:00,4.48233938
2020-06-01 00:00:00,4.24650097
2020-07-01 00:00:00,4.11392689
2020-08-01 00:00:00,4.14509296
2020-09-01 00:00:00,4.19278431
2020-10-01 00:00:00,3.6607244
2020-11-01 00:00:00,4.40960598
2020-12-01 00:00:00,5.17568064
2021-01-01 00:00:00,5.3577919
2021-02-01 00:00:00,4.82173014
2021-03-01 00:00:00,5.40167046
2021-04-01 00:00:00,4.79754066
2021-05-01 00:00:00,4.15372658
2021-06-01 00:00:00,4.29685879
2021-07-01 00:00:00,3.82831144
2021-08-01 00:00:00,4.10429192
2021-09-01 00:00:00,3.94991755
2021-10-01 00:00:00,4.46331692
2021-11-01 00:00:00,4.06604052
2021-12-01 00:00:00,4.94237995
2022-01-01 00:00:00,4.57677364
2022-02-01 00:00:00,5.49961948
2022-03-01 00:00:00,4.94930458
2022-04-01 00:00:00,5.05148172
2022-05-01 00:00:00,4.2397747
2022-06-01 00:00:00,4.00927496
2022-07-01 00:00:00,3.97447205
2022-08-01 00:00:00,4.13676119
2022-09-01 00:00:00,4.44947624
2022-10-01 00:00:00,3.63381219
2022-11-01 00:00:00,4.94179916
2022-12-01 00:00:00,4.06372976
2023-01-01 00:00:00,5.96066523
2023-02-01 00:00:00,5.82888651
2023-03-01 00:00:00,5.52731705
2023-04-01 00:00:00,4.49585962
2023-05-01 00:00:00,4.4523468
2023-06-01 00:00:00,4.35567474
2023-07-01 00:00:00,3.88834023
2023-08-01 00:00:00,4.70314789
2023-09-01 00:00:00,4.39920425
2023-10-01 00:00:00,4.42654228
2023-11-01 00:00:00,4.52107143
2023-12-01 00:00:00,4.39946842
2024-01-01 00:00:00,4.75588274
2024-02-01 00:00:00,5.02374554
2024-03-01 00:00:00,5.17922592
2024-04-01 00:00:00,4.75548363
2024-05-01 00:00:00,4.02068424
2024-06-01 00:00:00,3.72755885
2024-07-01 00:00:00,4.20059395
2024-08-01 00:00:00,3.8767004
2024-09-01 00:00:00,4.33518553
2024-10-01 00:00:00,3.79932761
2024-11-01 00:00:00,4.57236004
2024-12-01 00:00:00,4.03495693
