Title:,"Time Series, Area-Averaged of Surface wind speed monthly 0.5 x 0.625 deg. [MERRA-2 Reanalysis (monthly)"
2001-02-01 00:00:00,4.0574131
2001-03-01 00:00:00,5.37058163
2001-04-01 00:00:00,4.38723612
2001-05-01 00:00:00,3.97243595
2001-06-01 00:00:00,3.92141128
2001-07-01 00:00:00,3.98453426
2001-08-01 00:00:00,4.1164465
2001-09-01 00:00:00,4.26801491
2001-10-01 00:00:00,4.74273872
2001-11-01 00:00:00,4.29115725
2001-12-01 00:00:00,3.97342849
2002-01-01 00:00:00,4.31337404
2002-02-01 00:00:00,4.33291435
2002-03-01 00:00:00,4.79628468
2002-04-01 00:00:00,4.26615334
2002-05-01 00:00:00,4.30499792
2002-06-01 00:00:00,4.12929964
2002-07-01 00:00:00,3.96828055
2002-08-01 00:00:00,4.20597458
2002-09-01 00:00:00,4.00784063
2002-10-01 00:00:00,3.62319136
2002-11-01 00:00:00,4.44862223
2002-12-01 00:00:00,4.08974504
2003-01-01 00:00:00,3.94256496
2003-02-01 00:00:00,4.64470577
2003-03-01 00:00:00,5.19710064
2003-04-01 00:00:00,4.24765873
2003-05-01 00:00:00,4.41212702
2003-06-01 00:00:00,3.99957967
2003-07-01 00:00:00,4.16745186
2003-08-01 00:00:00,4.06152868
2003-09-01 00:00:00,4.34358025
2003-10-01 00:00:00,4.07809591
2003-11-01 00:00:00,4.3560462
2003-12-01 00:00:00,4.21365309
2004-01-01 00:00:00,4.66760683
2004-02-01 00:00:00,5.2242012
2004-03-01 00:00:00,4.50312376
2004-04-01 00:00:00,4.9794631
2004-05-01 00:00:00,3.94200778
2004-06-01 00:00:00,3.88323116
2004-07-01 00:00:00,3.87356091
2004-08-01 00:00:00,4.04311275
2004-09-01 00:00:00,3.95395494
2004-10-01 00:00:00,3.75947642
2004-11-01 00:00:00,4.14188385
2004-12-01 00:00:00,4.31882048
2005-01-01 00:00:00,4.16620064
2005-02-01 00:00:00,4.3928895
2005-03-01 00:00:00,5.57382965
2005-04-01 00:00:00,4.42224979
2005-05-01 00:00:00,4.17062473
2005-06-01 00:00:00,4.61793089
2005-07-01 00:00:00,4.10318375
2005-08-01 00:00:00,4.17107153
2005-09-01 00:00:00,4.32565594
2005-10-01 00:00:00,4.3220458
2005-11-01 00:00:00,4.1604619
2005-12-01 00:00:00,3.87159944
2006-01-01 00:00:00,4.28042412
2006-02-01 00:00:00,4.52440262
2006-03-01 00:00:00,4.41440821
2006-04-01 00:00:00,4.3706913
2006-05-01 00:00:00,3.84650612
2006-06-01 00:00:00,4.13344336
2006-07-01 00:00:00,4.2219944
2006-08-01 00:00:00,3.95812941
2006-09-01 00:00:00,3.99861336
2006-10-01 00:00:00,4.35058641
2006-11-01 00:00:00,4.11045456
2006-12-01 00:00:00,4.44976425
2007-01-01 00:00:00,4.34434557
2007-02-01 00:00:00,4.48669958
2007-03-01 00:00:00,4.04628611
2007-04-01 00:00:00,4.40009594
2007-05-01 00:00:00,3.7397151
2007-06-01 00:00:00,3.68212485
2007-07-01 00:00:00,3.78878665
2007-08-01 00:00:00,4.37683535
2007-09-01 00:00:00,3.86807323
2007-10-01 00:00:00,4.48945427
2007-11-01 00:00:00,4.21322393
2007-12-01 00:00:00,3.86634135
2008-01-01 00:00:00,4.47200871
2008-02-01 00:00:00,4.37966776
2008-03-01 00:00:00,4.91609859
2008-04-01 00:00:00,4.35302496
2008-05-01 00:00:00,4.12502432
2008-06-01 00:00:00,3.87279797
2008-07-01 00:00:00,3.8841393
2008-08-01 00:00:00,3.86728477
2008-09-01 00:00:00,4.50844955
2008-10-01 00:00:00,4.64624119
2008-11-01 00:00:00,4.40412951
2008-12-01 00:00:00,3.93694997
2009-01-01 00:00:00,3.92695117
2009-02-01 00:00:00,4.54616213
2009-03-01 00:00:00,4.62644529
2009-04-01 00:00:00,4.78546238
2009-05-01 00:00:00,4.1809864
2009-06-01 00:00:00,3.79235816
2009-07-01 00:00:00,3.95569062
2009-08-01 00:00:00,3.94090462
2009-09-01 00:00:00,4.21558952
2009-10-01 00:00:00,3.86547828
2009-11-01 00:00:00,4.12508297
2009-12-01 00:00:00,4.35590172
2010-01-01 00:00:00,4.73108292
2010-02-01 00:00:00,5.54026699
2010-03-01 00:00:00,5.25424814
2010-04-01 00:00:00,4.62531853
2010-05-01 00:00:00,4.08958197
2010-06-01 00:00:00,4.09152889
2010-07-01 00:00:00,4.27252436
2010-08-01 00:00:00,4.32261181
2010-09-01 00:00:00,4.30129242
2010-10-01 00:00:00,4.33679628
2010-11-01 00:00:00,4.14428854
2010-12-01 00:00:00,4.31098604
2011-01-01 00:00:00,4.61924791
2011-02-01 00:00:00,4.63829899
2011-03-01 00:00:00,4.54460001
2011-04-01 00:00:00,4.4689064
2011-05-01 00:00:00,4.49498987
2011-06-01 00:00:00,4.363904
2011-07-01 00:00:00,4.12956667
2011-08-01 00:00:00,3.84891248
2011-09-01 00:00:00,4.20633507
2011-10-01 00:00:00,4.28233337
2011-11-01 00:00:00,3.82935166
2011-12-01 00:00:00,3.74386597
2012-01-01 00:00:00,4.12909603
2012-02-01 00:00:00,3.90760398
2012-03-01 00:00:00,4.15127563
2012-04-01 00:00:00,4.54028702
2012-05-01 00:00:00,4.16718197
2012-06-01 00:00:00,3.75979948
2012-07-01 00:00:00,3.79558158
2012-08-01 00:00:00,4.06572199
2012-09-01 00:00:00,3.91559386
2012-10-01 00:00:00,3.85628343
2012-11-01 00:00:00,3.9698534
2012-12-01 00:00:00,4.17783356
2013-01-01 00:00:00,3.882267
2013-02-01 00:00:00,4.63417816
2013-03-01 00:00:00,4.86053848
2013-04-01 00:00:00,4.78116083
2013-05-01 00:00:00,4.14365959
2013-06-01 00:00:00,3.85776377
2013-07-01 00:00:00,3.57027268
2013-08-01 00:00:00,4.06911612
2013-09-01 00:00:00,4.01942492
2013-10-01 00:00:00,3.66122913
2013-11-01 00:00:00,4.05271721
2013-12-01 00:00:00,3.9172039
2014-01-01 00:00:00,4.04537868
2014-02-01 00:00:00,3.89472461
2014-03-01 00:00:00,4.66553259
2014-04-01 00:00:00,4.41196442
2014-05-01 00:00:00,3.83050084
2014-06-01 00:00:00,3.83131266
2014-07-01 00:00:00,3.59634399
2014-08-01 00:00:00,3.62293196
2014-09-01 00:00:00,4.03074503
2014-10-01 00:00:00,3.99990988
2014-11-01 00:00:00,3.92162347
2014-12-01 00:00:00,3.90870833
2015-01-01 00:00:00,4.16270351
2015-02-01 00:00:00,4.20160007
2015-03-01 00:00:00,4.13074207
2015-04-01 00:00:00,4.0456605
2015-05-01 00:00:00,3.50454211
2015-06-01 00:00:00,3.53243756
2015-07-01 00:00:00,3.89078331
2015-08-01 00:00:00,3.81343198
2015-09-01 00:00:00,3.62601423
2015-10-01 00:00:00,4.57131433
2015-11-01 00:00:00,3.73957539
2015-12-01 00:00:00,3.96034265
2016-01-01 00:00:00,4.53439045
2016-02-01 00:00:00,4.33204746
2016-03-01 00:00:00,5.10360003
2016-04-01 00:00:00,4.41150808
2016-05-01 00:00:00,3.86645293
2016-06-01 00:00:00,3.62076592
2016-07-01 00:00:00,3.74881077
2016-08-01 00:00:00,3.77355719
2016-09-01 00:00:00,3.77102423
2016-10-01 00:00:00,4.3278079
2016-11-01 00:00:00,3.97553062
2016-12-01 00:00:00,4.02578878
2017-01-01 00:00:00,4.0734725
2017-02-01 00:00:00,4.47122717
2017-03-01 00:00:00,4.15511131
2017-04-01 00:00:00,4.59014082
2017-05-01 00:00:00,3.86396813
2017-06-01 00:00:00,3.76343608
2017-07-01 00:00:00,3.54559278
2017-08-01 00:00:00,3.78366518
2017-09-01 00:00:00,4.08416557
2017-10-01 00:00:00,4.67825556
2017-11-01 00:00:00,3.98224115
2017-12-01 00:00:00,3.85925245
2018-01-01 00:00:00,4.38283491
2018-02-01 00:00:00,3.75656962
2018-03-01 00:00:00,4.35470057
2018-04-01 00:00:00,4.17712069
2018-05-01 00:00:00,3.93451023
2018-06-01 00:00:00,3.92966509
2018-07-01 00:00:00,3.76316905
2018-08-01 00:00:00,3.59784269
2018-09-01 00:00:00,3.62997484
2018-10-01 00:00:00,4.04012728
2018-11-01 00:00:00,3.46278167
2018-12-01 00:00:00,3.97571874
2019-01-01 00:00:00,4.15166759
2019-02-01 00:00:00,4.29103136
2019-03-01 00:00:00,4.39260006
2019-04-01 00:00:00,4.75329876
2019-05-01 00:00:00,4.50552797
2019-06-01 00:00:00,3.93700314
2019-07-01 00:00:00,3.40743756
2019-08-01 00:00:00,3.54981232
2019-09-01 00:00:00,3.74371552
2019-10-01 00:00:00,4.01986122
2019-11-01 00:00:00,3.71305227
2019-12-01 00:00:00,3.74623132
2020-01-01 00:00:00,4.41574335
2020-02-01 00:00:00,4.45332289
2020-03-01 00:00:00,4.35765219
2020-04-01 00:00:00,4.39019251
2020-05-01 00:00:00,4.17162514
2020-06-01 00:00:00,4.07491255
2020-07-01 00:00:00,3.69072127
2020-08-01 00:00:00,3.94102049
2020-09-01 00:00:00,3.96680284
2020-10-01 00:00:00,4.24962759
2020-11-01 00:00:00,4.75404596
2020-12-01 00:00:00,4.01792669
2021-01-01 00:00:00,4.04825592
2021-02-01 00:00:00,4.87430429
2021-03-01 00:00:00,4.3515048
2021-04-01 00:00:00,4.61191416
2021-05-01 00:00:00,4.12639856
2021-06-01 00:00:00,4.01318169
2021-07-01 00:00:00,3.69956875
2021-08-01 00:00:00,4.00473261
2021-09-01 00:00:00,3.66057992
2021-10-01 00:00:00,3.89610577
2021-11-01 00:00:00,3.86429167
2021-12-01 00:00:00,3.54318619
2022-01-01 00:00:00,4.21594143
2022-02-01 00:00:00,4.22191334
2022-03-01 00:00:00,4.68906546
2022-04-01 00:00:00,4.21963024
2022-05-01 00:00:00,4.44516134
2022-06-01 00:00:00,4.29251575
2022-07-01 00:00:00,3.69963193
2022-08-01 00:00:00,3.51253843
2022-09-01 00:00:00,4.36521912
2022-10-01 00:00:00,3.82099986
2022-11-01 00:00:00,3.53674841
2022-12-01 00:00:00,3.95535517
2023-01-01 00:00:00,4.01771736
2023-02-01 00:00:00,4.38420773
2023-03-01 00:00:00,4.27278566
2023-04-01 00:00:00,4.4097743
2023-05-01 00:00:00,3.8105557
2023-06-01 00:00:00,4.50614119
2023-07-01 00:00:00,3.87765002
2023-08-01 00:00:00,3.96586466
2023-09-01 00:00:00,3.89110327
2023-10-01 00:00:00,4.17143869
2023-11-01 00:00:00,3.93139172
2023-12-01 00:00:00,3.62676883
2024-01-01 00:00:00,4.47286654
2024-02-01 00:00:00,4.51147985
2024-03-01 00:00:00,4.96082163
2024-04-01 00:00:00,4.66266346
2024-05-01 00:00:00,4.39212084
2024-06-01 00:00:00,4.44911909
2024-07-01 00:00:00,3.82864237
2024-08-01 00:00:00,3.8513937
2024-09-01 00:00:00,3.95795441
2024-10-01 00:00:00,4.28443813
2024-11-01 00:00:00,3.78523231
2024-12-01 00:00:00,3.85497642
