Title:,"Time Series, Area-Averaged of Surface wind speed monthly 0.5 x 0.625 deg. [MERRA-2 Reanalysis (monthly)"
1985-12-01 00:00:00,7.36139441
1986-01-01 00:00:00,6.81536674
1986-02-01 00:00:00,5.70773458
1986-03-01 00:00:00,6.66987848
1986-04-01 00:00:00,5.07013226
1986-05-01 00:00:00,5.48656654
1986-06-01 00:00:00,4.59984446
1986-07-01 00:00:00,4.38632393
1986-08-01 00:00:00,3.84547591
1986-09-01 00:00:00,4.36576462
1986-10-01 00:00:00,5.91482544
1986-11-01 00:00:00,6.39891434
1986-12-01 00:00:00,6.28379488
1987-01-01 00:00:00,5.57100153
1987-02-01 00:00:00,5.92537546
1987-03-01 00:00:00,6.56550217
1987-04-01 00:00:00,5.62870455
1987-05-01 00:00:00,5.0382576
1987-06-01 00:00:00,4.56961727
1987-07-01 00:00:00,5.45886803
1987-08-01 00:00:00,4.26215744
1987-09-01 00:00:00,5.09023094
1987-10-01 00:00:00,6.98502254
1987-11-01 00:00:00,6.76994228
1987-12-01 00:00:00,6.00333595
1988-01-01 00:00:00,7.31031179
1988-02-01 00:00:00,6.65984297
1988-03-01 00:00:00,5.96026754
1988-04-01 00:00:00,5.61820221
1988-05-01 00:00:00,5.32349586
1988-06-01 00:00:00,4.83774519
1988-07-01 00:00:00,4.00529337
1988-08-01 00:00:00,4.88739634
1988-09-01 00:00:00,6.39571571
1988-10-01 00:00:00,6.16112375
1988-11-01 00:00:00,6.20002031
1988-12-01 00:00:00,6.98748684
1989-01-01 00:00:00,5.45059776
1989-02-01 00:00:00,7.49044847
1989-03-01 00:00:00,6.60366631
1989-04-01 00:00:00,5.35156488
1989-05-01 00:00:00,5.23710442
1989-06-01 00:00:00,5.77796125
1989-07-01 00:00:00,4.05401278
1989-08-01 00:00:00,3.57132792
1989-09-01 00:00:00,7.103333
1989-10-01 00:00:00,5.97634649
1989-11-01 00:00:00,6.11557245
1989-12-01 00:00:00,7.48263359
1990-01-01 00:00:00,6.06028843
1990-02-01 00:00:00,6.70018387
1990-03-01 00:00:00,5.7253828
1990-04-01 00:00:00,5.31503057
1990-05-01 00:00:00,5.43999529
1990-06-01 00:00:00,4.69315529
1990-07-01 00:00:00,4.17267323
1990-08-01 00:00:00,4.36140823
1990-09-01 00:00:00,4.0713625
1990-10-01 00:00:00,6.8302002
1990-11-01 00:00:00,6.83472586
1990-12-01 00:00:00,6.28392744
1991-01-01 00:00:00,6.45187902
1991-02-01 00:00:00,6.64730644
1991-03-01 00:00:00,6.74942446
1991-04-01 00:00:00,5.39103508
1991-05-01 00:00:00,4.67842007
1991-06-01 00:00:00,4.72151899
1991-07-01 00:00:00,4.00183821
1991-08-01 00:00:00,3.72362399
1991-09-01 00:00:00,5.70824242
1991-10-01 00:00:00,5.41308117
1991-11-01 00:00:00,7.16273928
1991-12-01 00:00:00,6.332623
1992-01-01 00:00:00,6.6914897
1992-02-01 00:00:00,5.27582216
1992-03-01 00:00:00,5.23462296
1992-04-01 00:00:00,5.01159525
1992-05-01 00:00:00,4.36922312
1992-06-01 00:00:00,4.22620964
1992-07-01 00:00:00,4.38557816
1992-08-01 00:00:00,3.89415073
1992-09-01 00:00:00,5.03500557
1992-10-01 00:00:00,5.30697727
1992-11-01 00:00:00,6.98466778
1992-12-01 00:00:00,4.914217
1993-01-01 00:00:00,6.00171852
1993-02-01 00:00:00,6.14494753
1993-03-01 00:00:00,5.82185078
1993-04-01 00:00:00,6.02811098
1993-05-01 00:00:00,5.45014286
1993-06-01 00:00:00,5.90024376
1993-07-01 00:00:00,4.1290884
1993-08-01 00:00:00,4.43736172
1993-09-01 00:00:00,5.5038085
1993-10-01 00:00:00,7.14170742
1993-11-01 00:00:00,6.00612402
1993-12-01 00:00:00,5.60036469
1994-01-01 00:00:00,6.67962837
1994-02-01 00:00:00,6.27601004
1994-03-01 00:00:00,6.38675594
1994-04-01 00:00:00,5.93501854
1994-05-01 00:00:00,4.67604351
1994-06-01 00:00:00,4.33745241
1994-07-01 00:00:00,3.79881501
1994-08-01 00:00:00,4.32777882
1994-09-01 00:00:00,4.9196167
1994-10-01 00:00:00,5.07028389
1994-11-01 00:00:00,5.17522478
1994-12-01 00:00:00,5.49302912
1995-01-01 00:00:00,6.49309397
1995-02-01 00:00:00,5.58735085
1995-03-01 00:00:00,5.96761894
1995-04-01 00:00:00,6.44128799
1995-05-01 00:00:00,5.38464928
1995-06-01 00:00:00,5.11129475
1995-07-01 00:00:00,4.56322956
1995-08-01 00:00:00,4.18246078
1995-09-01 00:00:00,5.07702398
1995-10-01 00:00:00,7.61034155
1995-11-01 00:00:00,6.67253256
1995-12-01 00:00:00,6.23369312
1996-01-01 00:00:00,6.71880007
1996-02-01 00:00:00,5.92714643
1996-03-01 00:00:00,6.89065456
1996-04-01 00:00:00,6.67843771
1996-05-01 00:00:00,4.9692893
1996-06-01 00:00:00,4.81219482
1996-07-01 00:00:00,4.07170343
1996-08-01 00:00:00,4.78047276
1996-09-01 00:00:00,4.56188345
1996-10-01 00:00:00,5.97860909
1996-11-01 00:00:00,6.40900087
1996-12-01 00:00:00,5.34277868
1997-01-01 00:00:00,5.99248219
1997-02-01 00:00:00,6.71583176
1997-03-01 00:00:00,5.43811846
1997-04-01 00:00:00,6.20233059
1997-05-01 00:00:00,4.67216873
1997-06-01 00:00:00,4.38526869
1997-07-01 00:00:00,3.8869977
1997-08-01 00:00:00,3.68637967
1997-09-01 00:00:00,4.95694065
1997-10-01 00:00:00,6.97173786
1997-11-01 00:00:00,6.19875574
1997-12-01 00:00:00,6.46541739
1998-01-01 00:00:00,5.23423386
1998-02-01 00:00:00,6.50707436
1998-03-01 00:00:00,6.60374832
1998-04-01 00:00:00,6.6994009
1998-05-01 00:00:00,4.98633718
1998-06-01 00:00:00,5.07185507
1998-07-01 00:00:00,4.18649578
1998-08-01 00:00:00,4.21364975
1998-09-01 00:00:00,4.67697716
1998-10-01 00:00:00,7.35797882
1998-11-01 00:00:00,4.86023903
1998-12-01 00:00:00,6.30094814
1999-01-01 00:00:00,6.67376995
1999-02-01 00:00:00,5.68473387
1999-03-01 00:00:00,5.77577257
1999-04-01 00:00:00,6.42171431
1999-05-01 00:00:00,5.23200226
1999-06-01 00:00:00,4.76026583
1999-07-01 00:00:00,4.59563065
1999-08-01 00:00:00,4.15939665
1999-09-01 00:00:00,5.84465551
1999-10-01 00:00:00,8.17182255
1999-11-01 00:00:00,6.54706621
1999-12-01 00:00:00,7.08096123
2000-01-01 00:00:00,5.27010632
2000-02-01 00:00:00,5.50047731
2000-03-01 00:00:00,5.03869247
2000-04-01 00:00:00,5.82343531
2000-05-01 00:00:00,5.70175123
2000-06-01 00:00:00,4.7992878
2000-07-01 00:00:00,3.62983227
2000-08-01 00:00:00,4.63875866
2000-09-01 00:00:00,5.6900115
2000-10-01 00:00:00,6.27819681
2000-11-01 00:00:00,6.65998745
2000-12-01 00:00:00,6.41462278
2001-01-01 00:00:00,6.31425619
2001-02-01 00:00:00,6.22880602
2001-03-01 00:00:00,5.83064365
2001-04-01 00:00:00,5.4950738
2001-05-01 00:00:00,4.49348068
2001-06-01 00:00:00,4.48577881
2001-07-01 00:00:00,4.07094431
2001-08-01 00:00:00,4.1133194
2001-09-01 00:00:00,5.7174921
2001-10-01 00:00:00,6.64333582
2001-11-01 00:00:00,6.14864397
2001-12-01 00:00:00,5.92239809
2002-01-01 00:00:00,5.92902803
2002-02-01 00:00:00,7.94560766
2002-03-01 00:00:00,7.10013485
2002-04-01 00:00:00,4.99175596
2002-05-01 00:00:00,5.21845245
2002-06-01 00:00:00,4.92957258
2002-07-01 00:00:00,3.94021392
2002-08-01 00:00:00,3.36451674
2002-09-01 00:00:00,5.31019783
2002-10-01 00:00:00,4.64566851
2002-11-01 00:00:00,7.23815012
2002-12-01 00:00:00,6.4548645
2003-01-01 00:00:00,6.20616388
2003-02-01 00:00:00,5.63679695
2003-03-01 00:00:00,6.27826643
2003-04-01 00:00:00,5.4053669
2003-05-01 00:00:00,5.66833782
2003-06-01 00:00:00,4.3396697
2003-07-01 00:00:00,4.22060061
2003-08-01 00:00:00,3.52372289
2003-09-01 00:00:00,4.43582201
2003-10-01 00:00:00,6.79816103
2003-11-01 00:00:00,6.59354448
2003-12-01 00:00:00,6.56832361
2004-01-01 00:00:00,6.24150562
2004-02-01 00:00:00,6.44645739
2004-03-01 00:00:00,5.26378202
2004-04-01 00:00:00,5.6938839
2004-05-01 00:00:00,5.65484476
2004-06-01 00:00:00,4.28278351
2004-07-01 00:00:00,3.85357952
2004-08-01 00:00:00,3.87326431
2004-09-01 00:00:00,4.34239054
2004-10-01 00:00:00,5.10070086
2004-11-01 00:00:00,6.03778744
2004-12-01 00:00:00,7.00592041
2005-01-01 00:00:00,5.66827822
2005-02-01 00:00:00,5.4526515
2005-03-01 00:00:00,6.24140835
2005-04-01 00:00:00,6.26138687
2005-05-01 00:00:00,4.77860498
2005-06-01 00:00:00,5.11481047
2005-07-01 00:00:00,4.24232388
2005-08-01 00:00:00,3.90019703
2005-09-01 00:00:00,4.55058002
2005-10-01 00:00:00,6.79973221
2005-11-01 00:00:00,6.64303923
2005-12-01 00:00:00,6.73997307
2006-01-01 00:00:00,6.18690681
2006-02-01 00:00:00,6.33805513
2006-03-01 00:00:00,5.8363204
2006-04-01 00:00:00,5.66932678
2006-05-01 00:00:00,5.16061258
2006-06-01 00:00:00,4.57112312
2006-07-01 00:00:00,4.09532309
2006-08-01 00:00:00,3.6141448
2006-09-01 00:00:00,4.34344864
2006-10-01 00:00:00,5.93186235
2006-11-01 00:00:00,5.79223776
2006-12-01 00:00:00,6.56693935
2007-01-01 00:00:00,6.90170431
2007-02-01 00:00:00,6.25345182
2007-03-01 00:00:00,5.10570765
2007-04-01 00:00:00,5.49176645
2007-05-01 00:00:00,4.91464567
2007-06-01 00:00:00,4.24618864
2007-07-01 00:00:00,3.78946352
2007-08-01 00:00:00,4.61245918
2007-09-01 00:00:00,4.07778692
2007-10-01 00:00:00,7.01077604
2007-11-01 00:00:00,5.89295101
2007-12-01 00:00:00,5.64393902
2008-01-01 00:00:00,6.2498312
2008-02-01 00:00:00,5.96026325
2008-03-01 00:00:00,6.79020834
2008-04-01 00:00:00,6.15056753
2008-05-01 00:00:00,5.5287261
2008-06-01 00:00:00,5.16427088
2008-07-01 00:00:00,4.85639095
2008-08-01 00:00:00,4.13412333
2008-09-01 00:00:00,6.76137304
2008-10-01 00:00:00,6.40709829
2008-11-01 00:00:00,5.79663944
2008-12-01 00:00:00,5.59156227
2009-01-01 00:00:00,5.65661907
2009-02-01 00:00:00,5.96573067
2009-03-01 00:00:00,5.77158308
2009-04-01 00:00:00,6.04333878
2009-05-01 00:00:00,5.48797703
2009-06-01 00:00:00,4.0572505
2009-07-01 00:00:00,3.87316298
2009-08-01 00:00:00,3.6576438
2009-09-01 00:00:00,4.44586039
2009-10-01 00:00:00,5.49653769
2009-11-01 00:00:00,8.29602337
2009-12-01 00:00:00,6.10944653
2010-01-01 00:00:00,7.09799814
2010-02-01 00:00:00,6.25099373
2010-03-01 00:00:00,6.51096058
2010-04-01 00:00:00,5.22215414
2010-05-01 00:00:00,5.03391123
2010-06-01 00:00:00,5.13519144
2010-07-01 00:00:00,5.16029501
2010-08-01 00:00:00,4.6572628
2010-09-01 00:00:00,6.5925765
2010-10-01 00:00:00,6.41966438
2010-11-01 00:00:00,6.46606588
2010-12-01 00:00:00,6.27599764
2011-01-01 00:00:00,6.40429592
2011-02-01 00:00:00,6.48293447
2011-03-01 00:00:00,5.7879076
2011-04-01 00:00:00,6.35942984
2011-05-01 00:00:00,5.88571596
2011-06-01 00:00:00,5.65121889
2011-07-01 00:00:00,4.42447948
2011-08-01 00:00:00,3.70768213
2011-09-01 00:00:00,5.66043043
2011-10-01 00:00:00,6.30655289
2011-11-01 00:00:00,6.55724859
2011-12-01 00:00:00,5.92166376
2012-01-01 00:00:00,6.17588997
2012-02-01 00:00:00,6.02381802
2012-03-01 00:00:00,5.04317093
2012-04-01 00:00:00,5.46247768
2012-05-01 00:00:00,5.28493977
2012-06-01 00:00:00,4.24346352
2012-07-01 00:00:00,4.04802418
2012-08-01 00:00:00,4.64202118
2012-09-01 00:00:00,5.20271683
2012-10-01 00:00:00,5.53191566
2012-11-01 00:00:00,5.54870796
2012-12-01 00:00:00,6.02427053
2013-01-01 00:00:00,7.05274153
2013-02-01 00:00:00,5.99915791
2013-03-01 00:00:00,6.6704874
2013-04-01 00:00:00,6.07570982
2013-05-01 00:00:00,5.42231798
2013-06-01 00:00:00,4.3518014
2013-07-01 00:00:00,3.80119967
2013-08-01 00:00:00,4.71651602
2013-09-01 00:00:00,5.28026676
2013-10-01 00:00:00,5.55246449
2013-11-01 00:00:00,7.52256823
2013-12-01 00:00:00,7.62855434
2014-01-01 00:00:00,6.77684736
2014-02-01 00:00:00,5.65292311
2014-03-01 00:00:00,6.16328144
2014-04-01 00:00:00,6.1353507
2014-05-01 00:00:00,5.6310606
2014-06-01 00:00:00,4.93467903
2014-07-01 00:00:00,3.84678578
2014-08-01 00:00:00,3.42933106
2014-09-01 00:00:00,4.64320803
2014-10-01 00:00:00,6.09768772
2014-11-01 00:00:00,7.33335829
2014-12-01 00:00:00,5.38963366
2015-01-01 00:00:00,7.08313131
2015-02-01 00:00:00,5.80638695
2015-03-01 00:00:00,5.87057734
2015-04-01 00:00:00,4.89481068
2015-05-01 00:00:00,4.65138674
2015-06-01 00:00:00,4.72094965
2015-07-01 00:00:00,3.96603632
2015-08-01 00:00:00,3.92497945
2015-09-01 00:00:00,4.75567245
2015-10-01 00:00:00,6.79524612
2015-11-01 00:00:00,6.10414314
2015-12-01 00:00:00,6.56230259
2016-01-01 00:00:00,6.88028717
2016-02-01 00:00:00,5.76186228
2016-03-01 00:00:00,5.81918716
2016-04-01 00:00:00,5.4042654
2016-05-01 00:00:00,4.87882757
2016-06-01 00:00:00,4.21018553
2016-07-01 00:00:00,3.70699596
2016-08-01 00:00:00,4.41468716
2016-09-01 00:00:00,3.50869203
2016-10-01 00:00:00,6.36876726
2016-11-01 00:00:00,7.00981426
2016-12-01 00:00:00,6.41228533
2017-01-01 00:00:00,6.2164135
2017-02-01 00:00:00,5.06419086
2017-03-01 00:00:00,5.19480371
2017-04-01 00:00:00,5.999331
2017-05-01 00:00:00,5.63366079
2017-06-01 00:00:00,4.79763317
2017-07-01 00:00:00,3.75701737
2017-08-01 00:00:00,4.19677496
2017-09-01 00:00:00,5.15945673
2017-10-01 00:00:00,7.24197865
2017-11-01 00:00:00,5.64404058
2017-12-01 00:00:00,5.88022327
2018-01-01 00:00:00,8.05347824
2018-02-01 00:00:00,5.1246953
2018-03-01 00:00:00,6.0362711
2018-04-01 00:00:00,5.75744772
2018-05-01 00:00:00,4.58713245
2018-06-01 00:00:00,4.64130449
2018-07-01 00:00:00,3.48262572
2018-08-01 00:00:00,3.70467401
2018-09-01 00:00:00,3.77150178
2018-10-01 00:00:00,5.24580812
2018-11-01 00:00:00,6.39862251
2018-12-01 00:00:00,6.30948257
2019-01-01 00:00:00,5.81146622
2019-02-01 00:00:00,6.05612659
2019-03-01 00:00:00,6.73040867
2019-04-01 00:00:00,6.26741362
2019-05-01 00:00:00,5.3267107
2019-06-01 00:00:00,4.92631054
2019-07-01 00:00:00,3.57917118
2019-08-01 00:00:00,3.88579893
2019-09-01 00:00:00,4.57415771
2019-10-01 00:00:00,5.95717382
2019-11-01 00:00:00,6.92960072
2019-12-01 00:00:00,6.72303486
2020-01-01 00:00:00,6.30653667
2020-02-01 00:00:00,6.87026739
2020-03-01 00:00:00,5.52604294
2020-04-01 00:00:00,5.58330917
2020-05-01 00:00:00,5.52427149
2020-06-01 00:00:00,6.3407197
2020-07-01 00:00:00,4.15553904
2020-08-01 00:00:00,4.27923918
2020-09-01 00:00:00,5.09567833
2020-10-01 00:00:00,6.45556784
2020-11-01 00:00:00,7.44613743
2020-12-01 00:00:00,6.78438091
2021-01-01 00:00:00,6.56206369
2021-02-01 00:00:00,6.17029095
2021-03-01 00:00:00,6.169137
2021-04-01 00:00:00,6.1557703
2021-05-01 00:00:00,5.758389
2021-06-01 00:00:00,5.18756437
2021-07-01 00:00:00,3.87337041
2021-08-01 00:00:00,4.29730082
2021-09-01 00:00:00,5.16684532
2021-10-01 00:00:00,5.83469629
2021-11-01 00:00:00,5.79062748
2021-12-01 00:00:00,4.79555464
2022-01-01 00:00:00,7.28796577
2022-02-01 00:00:00,7.43436813
2022-03-01 00:00:00,6.15762424
2022-04-01 00:00:00,5.86195326
2022-05-01 00:00:00,5.27826214
2022-06-01 00:00:00,4.60854483
2022-07-01 00:00:00,3.56220698
2022-08-01 00:00:00,3.4806366
2022-09-01 00:00:00,5.65810585
2022-10-01 00:00:00,6.48247719
2022-11-01 00:00:00,6.77376986
2022-12-01 00:00:00,5.91418886
2023-01-01 00:00:00,5.53544664
2023-02-01 00:00:00,7.08429098
2023-03-01 00:00:00,5.82003355
2023-04-01 00:00:00,5.90677023
2023-05-01 00:00:00,4.79656315
2023-06-01 00:00:00,4.66562366
2023-07-01 00:00:00,3.92886949
2023-08-01 00:00:00,4.17365885
2023-09-01 00:00:00,3.31488132
2023-10-01 00:00:00,5.8270812
2023-11-01 00:00:00,7.68933773
2023-12-01 00:00:00,6.54333115
2024-01-01 00:00:00,6.27612114
2024-02-01 00:00:00,5.89836645
2024-03-01 00:00:00,5.87007475
2024-04-01 00:00:00,5.90844345
2024-05-01 00:00:00,6.00932026
2024-06-01 00:00:00,5.30722713
2024-07-01 00:00:00,4.19434214
2024-08-01 00:00:00,3.31381273
2024-09-01 00:00:00,4.73693752
2024-10-01 00:00:00,7.06233644
2024-11-01 00:00:00,4.93120003
2024-12-01 00:00:00,4.74993944
